id,prefectures,areacodes,areasin2000,prefectures2020,areacodes2020,areas,population,popmale,popfemale
9,37_Kagawa-ken,37361,2000.0,37_Kagawa-ken,37201,3183_(Municipalities as of 2000) Shionoe-cho,2202.0,"1,066 ","1,136 "
9,37_Kagawa-ken,37362,2000.0,37_Kagawa-ken,37201,3184_(Municipalities as of 2000) Kagawa-cho,21965.0,"10,576 ","11,389 "
9,37_Kagawa-ken,37363,2000.0,37_Kagawa-ken,37201,3185_(Municipalities as of 2000) Konan-cho,7134.0,"3,507 ","3,627 "
9,37_Kagawa-ken,37383,2000.0,37_Kagawa-ken,37201,3186_(Municipalities as of 2000) Kokubunji-cho,23788.0,"11,509 ","12,279 "
2,37_Kagawa-ken,37202,,37_Kagawa-ken,37202,3187_Marugame-shi,109513.0,"53,018 ","56,495 "
9,37_Kagawa-ken,37202,2000.0,37_Kagawa-ken,37202,3188_(Municipalities as of 2000) Marugame-shi,82329.0,"39,888 ","42,441 "
9,37_Kagawa-ken,37384,2000.0,37_Kagawa-ken,37202,3189_(Municipalities as of 2000) Ayauta-cho,10553.0,"5,066 ","5,487 "
9,37_Kagawa-ken,37385,2000.0,37_Kagawa-ken,37202,3190_(Municipalities as of 2000) Hanzan-cho,16631.0,"8,064 ","8,567 "
2,37_Kagawa-ken,37203,2000.0,37_Kagawa-ken,37203,3191_Sakaide-shi,50624.0,"24,145 ","26,479 "
2,37_Kagawa-ken,37204,2000.0,37_Kagawa-ken,37204,3192_Zentsuji-shi,31631.0,"15,725 ","15,906 "
2,37_Kagawa-ken,37205,,37_Kagawa-ken,37205,3193_Kanonji-shi,57438.0,"27,578 ","29,860 "
9,37_Kagawa-ken,37205,2000.0,37_Kagawa-ken,37205,3194_(Municipalities as of 2000) Kanonji-shi,39438.0,"18,901 ","20,537 "
9,37_Kagawa-ken,37424,2000.0,37_Kagawa-ken,37205,3195_(Municipalities as of 2000) Onohara-cho,10825.0,"5,218 ","5,607 "
9,37_Kagawa-ken,37428,2000.0,37_Kagawa-ken,37205,3196_(Municipalities as of 2000) Toyohama-cho,7175.0,"3,459 ","3,716 "
2,37_Kagawa-ken,37206,,37_Kagawa-ken,37206,3197_Sanuki-shi,47003.0,"22,484 ","24,519 "
9,37_Kagawa-ken,37304,2000.0,37_Kagawa-ken,37206,3198_(Municipalities as of 2000) Tsuda-cho,5721.0,"2,622 ","3,099 "
9,37_Kagawa-ken,37305,2000.0,37_Kagawa-ken,37206,3199_(Municipalities as of 2000) Okawa-cho,5148.0,"2,420 ","2,728 "
9,37_Kagawa-ken,37306,2000.0,37_Kagawa-ken,37206,3200_(Municipalities as of 2000) Shido-cho,18983.0,"9,271 ","9,712 "
9,37_Kagawa-ken,37307,2000.0,37_Kagawa-ken,37206,3201_(Municipalities as of 2000) Sangawa-cho,5197.0,"2,474 ","2,723 "
9,37_Kagawa-ken,37308,2000.0,37_Kagawa-ken,37206,3202_(Municipalities as of 2000) Nagao-cho,11954.0,"5,697 ","6,257 "
2,37_Kagawa-ken,37207,,37_Kagawa-ken,37207,3203_Higashikagawa-shi,28279.0,"13,358 ","14,921 "
9,37_Kagawa-ken,37301,2000.0,37_Kagawa-ken,37207,3204_(Municipalities as of 2000) Hiketa-cho,6012.0,"2,856 ","3,156 "
9,37_Kagawa-ken,37302,2000.0,37_Kagawa-ken,37207,3205_(Municipalities as of 2000) Shirotori-cho,9638.0,"4,569 ","5,069 "
9,37_Kagawa-ken,37303,2000.0,37_Kagawa-ken,37207,3206_(Municipalities as of 2000) Ohchi-cho,12629.0,"5,933 ","6,696 "
2,37_Kagawa-ken,37208,,37_Kagawa-ken,37208,3207_Mitoyo-shi,61857.0,"29,770 ","32,087 "
9,37_Kagawa-ken,37421,2000.0,37_Kagawa-ken,37208,3208_(Municipalities as of 2000) Takase-cho,14628.0,"7,088 ","7,540 "
9,37_Kagawa-ken,37422,2000.0,37_Kagawa-ken,37208,3209_(Municipalities as of 2000) Yamamoto-cho,6295.0,"3,015 ","3,280 "
9,37_Kagawa-ken,37423,2000.0,37_Kagawa-ken,37208,3210_(Municipalities as of 2000) Mino-cho,8803.0,"4,239 ","4,564 "
9,37_Kagawa-ken,37425,2000.0,37_Kagawa-ken,37208,3211_(Municipalities as of 2000) Toyonaka-cho,10752.0,"5,206 ","5,546 "
9,37_Kagawa-ken,37426,2000.0,37_Kagawa-ken,37208,3212_(Municipalities as of 2000) Takuma-cho,12471.0,"5,953 ","6,518 "
9,37_Kagawa-ken,37427,2000.0,37_Kagawa-ken,37208,3213_(Municipalities as of 2000) Nio-cho,5392.0,"2,557 ","2,835 "
9,37_Kagawa-ken,37429,2000.0,37_Kagawa-ken,37208,3214_(Municipalities as of 2000) Saita-cho,3516.0,"1,712 ","1,804 "
3,37_Kagawa-ken,37322,2000.0,37_Kagawa-ken,37322,3215_Tonosho-cho,12846.0,"6,044 ","6,802 "
3,37_Kagawa-ken,37324,,37_Kagawa-ken,37324,3216_Shodoshima-cho,13870.0,"6,621 ","7,249 "
9,37_Kagawa-ken,37321,2000.0,37_Kagawa-ken,37324,3217_(Municipalities as of 2000) Uchinomi-cho,9393.0,"4,510 ","4,883 "
9,37_Kagawa-ken,37323,2000.0,37_Kagawa-ken,37324,3218_(Municipalities as of 2000) Ikeda-cho,4477.0,"2,111 ","2,366 "
3,37_Kagawa-ken,37341,2000.0,37_Kagawa-ken,37341,3219_Miki-cho,26878.0,"12,943 ","13,935 "
3,37_Kagawa-ken,37364,2000.0,37_Kagawa-ken,37364,3220_Naoshima-cho,3103.0,"1,646 ","1,457 "
3,37_Kagawa-ken,37386,2000.0,37_Kagawa-ken,37386,3221_Utazu-cho,18699.0,"9,180 ","9,519 "
3,37_Kagawa-ken,37387,,37_Kagawa-ken,37387,3222_Ayagawa-cho,22693.0,"10,999 ","11,694 "
9,37_Kagawa-ken,37381,2000.0,37_Kagawa-ken,37387,3223_(Municipalities as of 2000) Ayakami-cho,4894.0,"2,403 ","2,491 "
9,37_Kagawa-ken,37382,2000.0,37_Kagawa-ken,37387,3224_(Municipalities as of 2000) Ryonan-cho,17799.0,"8,596 ","9,203 "
3,37_Kagawa-ken,37403,2000.0,37_Kagawa-ken,37403,3225_Kotohira-cho,8468.0,"3,938 ","4,530 "
3,37_Kagawa-ken,37404,2000.0,37_Kagawa-ken,37404,3226_Tadotsu-cho,22445.0,"11,373 ","11,072 "
3,37_Kagawa-ken,37406,,37_Kagawa-ken,37406,3227_Manno-cho,17401.0,"8,346 ","9,055 "
9,37_Kagawa-ken,37401,2000.0,37_Kagawa-ken,37406,3228_(Municipalities as of 2000) Kotonami-cho,1905.0,946 ,959 
9,37_Kagawa-ken,37402,2000.0,37_Kagawa-ken,37406,3229_(Municipalities as of 2000) Manno-cho,11818.0,"5,677 ","6,141 "
9,37_Kagawa-ken,37405,2000.0,37_Kagawa-ken,37406,3230_(Municipalities as of 2000) Chunan-cho,3678.0,"1,723 ","1,955 "
a,38_Ehime-ken,38000,2000.0,38_Ehime-ken,38000,3231_Ehime-ken,1334841.0,"633,062 ","701,779 "
2,38_Ehime-ken,38201,,38_Ehime-ken,38201,3232_Matsuyama-shi,511192.0,"240,292 ","270,900 "
9,38_Ehime-ken,38201,2000.0,38_Ehime-ken,38201,3233_(Municipalities as of 2000) Matsuyama-shi,482712.0,"226,985 ","255,727 "
9,38_Ehime-ken,38211,2000.0,38_Ehime-ken,38201,3234_(Municipalities as of 2000) Hojo-shi,25272.0,"11,813 ","13,459 "
9,38_Ehime-ken,38363,2000.0,38_Ehime-ken,38201,3235_(Municipalities as of 2000) Nakajima-cho,3208.0,"1,494 ","1,714 "
2,38_Ehime-ken,38202,,38_Ehime-ken,38202,3236_Imabari-shi,151672.0,"71,799 ","79,873 "
9,38_Ehime-ken,38202,2000.0,38_Ehime-ken,38202,3237_(Municipalities as of 2000) Imabari-shi,105326.0,"49,254 ","56,072 "
9,38_Ehime-ken,38341,2000.0,38_Ehime-ken,38202,3238_(Municipalities as of 2000) Asakura-mura,3970.0,"1,835 ","2,135 "
9,38_Ehime-ken,38342,2000.0,38_Ehime-ken,38202,3239_(Municipalities as of 2000) Tamagawa-cho,4564.0,"2,147 ","2,417 "
9,38_Ehime-ken,38343,2000.0,38_Ehime-ken,38202,3240_(Municipalities as of 2000) Namikata-cho,8146.0,"3,976 ","4,170 "
9,38_Ehime-ken,38344,2000.0,38_Ehime-ken,38202,3241_(Municipalities as of 2000) Onishi-cho,8084.0,"4,217 ","3,867 "
9,38_Ehime-ken,38345,2000.0,38_Ehime-ken,38202,3242_(Municipalities as of 2000) Kikuma-cho,5173.0,"2,431 ","2,742 "
9,38_Ehime-ken,38346,2000.0,38_Ehime-ken,38202,3243_(Municipalities as of 2000) Yoshiumi-cho,3172.0,"1,568 ","1,604 "
9,38_Ehime-ken,38347,2000.0,38_Ehime-ken,38202,3244_(Municipalities as of 2000) Miyakubo-cho,2209.0,"1,068 ","1,141 "
9,38_Ehime-ken,38348,2000.0,38_Ehime-ken,38202,3245_(Municipalities as of 2000) Hakata-cho,5715.0,"2,846 ","2,869 "
9,38_Ehime-ken,38353,2000.0,38_Ehime-ken,38202,3246_(Municipalities as of 2000) Kamiura-cho,2388.0,"1,123 ","1,265 "
9,38_Ehime-ken,38354,2000.0,38_Ehime-ken,38202,3247_(Municipalities as of 2000) Omishima-cho,2575.0,"1,176 ","1,399 "
9,38_Ehime-ken,38355,2000.0,38_Ehime-ken,38202,3248_(Municipalities as of 2000) Sekizen-mura,350.0,158 ,192 
2,38_Ehime-ken,38203,,38_Ehime-ken,38203,3249_Uwajima-shi,70809.0,"33,213 ","37,596 "
9,38_Ehime-ken,38203,2000.0,38_Ehime-ken,38203,3250_(Municipalities as of 2000) Uwajima-shi,47443.0,"22,249 ","25,194 "
9,38_Ehime-ken,38481,2000.0,38_Ehime-ken,38203,3251_(Municipalities as of 2000) Yoshida-cho,8772.0,"4,131 ","4,641 "
9,38_Ehime-ken,38482,2000.0,38_Ehime-ken,38203,3252_(Municipalities as of 2000) Mima-cho,5347.0,"2,519 ","2,828 "
9,38_Ehime-ken,38486,2000.0,38_Ehime-ken,38203,3253_(Municipalities as of 2000) Tsushima-cho,9247.0,"4,314 ","4,933 "
2,38_Ehime-ken,38204,,38_Ehime-ken,38204,3254_Yawatahama-shi,31987.0,"14,971 ","17,016 "
9,38_Ehime-ken,38204,2000.0,38_Ehime-ken,38204,3255_(Municipalities as of 2000) Yawatahama-shi,22927.0,"10,648 ","12,279 "
9,38_Ehime-ken,38441,2000.0,38_Ehime-ken,38204,3256_(Municipalities as of 2000) Honai-cho,9060.0,"4,323 ","4,737 "
2,38_Ehime-ken,38205,,38_Ehime-ken,38205,3257_Niihama-shi,115938.0,"56,004 ","59,934 "
9,38_Ehime-ken,38205,2000.0,38_Ehime-ken,38205,3258_(Municipalities as of 2000) Niihama-shi,115796.0,"55,934 ","59,862 "
9,38_Ehime-ken,38303,2000.0,38_Ehime-ken,38205,3259_(Municipalities as of 2000) Besshiyama-mura,142.0,70 ,72 
2,38_Ehime-ken,38206,,38_Ehime-ken,38206,3260_Saijo-shi,104791.0,"50,615 ","54,176 "
9,38_Ehime-ken,38206,2000.0,38_Ehime-ken,38206,3261_(Municipalities as of 2000) Saijo-shi,57305.0,"27,944 ","29,361 "
9,38_Ehime-ken,38212,2000.0,38_Ehime-ken,38206,3262_(Municipalities as of 2000) Toyo-shi,28572.0,"13,571 ","15,001 "
9,38_Ehime-ken,38321,2000.0,38_Ehime-ken,38206,3263_(Municipalities as of 2000) Komatsu-cho,7915.0,"3,760 ","4,155 "
9,38_Ehime-ken,38323,2000.0,38_Ehime-ken,38206,3264_(Municipalities as of 2000) Tambara-cho,10999.0,"5,340 ","5,659 "
2,38_Ehime-ken,38207,,38_Ehime-ken,38207,3265_Ozu-shi,40575.0,"19,423 ","21,152 "
9,38_Ehime-ken,38207,2000.0,38_Ehime-ken,38207,3266_(Municipalities as of 2000) Ozu-shi,32408.0,"15,570 ","16,838 "
9,38_Ehime-ken,38421,2000.0,38_Ehime-ken,38207,3267_(Municipalities as of 2000) Nagahama-cho,5808.0,"2,703 ","3,105 "
9,38_Ehime-ken,38424,2000.0,38_Ehime-ken,38207,3268_(Municipalities as of 2000) Hijikawa-cho,1807.0,871 ,936 
9,38_Ehime-ken,38425,2000.0,38_Ehime-ken,38207,3269_(Municipalities as of 2000) Kawabe-mura,552.0,279 ,273 
2,38_Ehime-ken,38210,,38_Ehime-ken,38210,3270_Iyo-shi,35133.0,"16,385 ","18,748 "
9,38_Ehime-ken,38210,2000.0,38_Ehime-ken,38210,3271_(Municipalities as of 2000) Iyo-shi,29209.0,"13,624 ","15,585 "
9,38_Ehime-ken,38404,2000.0,38_Ehime-ken,38210,3272_(Municipalities as of 2000) Nakayama-cho,2543.0,"1,216 ","1,327 "
9,38_Ehime-ken,38405,2000.0,38_Ehime-ken,38210,3273_(Municipalities as of 2000) Futami-cho,3381.0,"1,545 ","1,836 "
2,38_Ehime-ken,38213,,38_Ehime-ken,38213,3274_Shikokuchuo-shi,82754.0,"40,468 ","42,286 "
9,38_Ehime-ken,38208,2000.0,38_Ehime-ken,38213,3275_(Municipalities as of 2000) Kawanoe-shi,32879.0,"16,015 ","16,864 "
9,38_Ehime-ken,38209,2000.0,38_Ehime-ken,38213,3276_(Municipalities as of 2000) Iyomishima-shi,34108.0,"16,770 ","17,338 "
9,38_Ehime-ken,38301,2000.0,38_Ehime-ken,38213,3277_(Municipalities as of 2000) Shingu-mura,845.0,413 ,432 
9,38_Ehime-ken,38302,2000.0,38_Ehime-ken,38213,3278_(Municipalities as of 2000) Doi-cho,14922.0,"7,270 ","7,652 "
2,38_Ehime-ken,38214,,38_Ehime-ken,38214,3279_Seiyo-shi,35388.0,"16,635 ","18,753 "
9,38_Ehime-ken,38445,2000.0,38_Ehime-ken,38214,3280_(Municipalities as of 2000) Mikame-cho,6184.0,"2,830 ","3,354 "
9,38_Ehime-ken,38461,2000.0,38_Ehime-ken,38214,3281_(Municipalities as of 2000) Akehama-cho,2839.0,"1,342 ","1,497 "
9,38_Ehime-ken,38462,2000.0,38_Ehime-ken,38214,3282_(Municipalities as of 2000) Uwa-cho,16099.0,"7,591 ","8,508 "
9,38_Ehime-ken,38463,2000.0,38_Ehime-ken,38214,3283_(Municipalities as of 2000) Nomura-cho,7269.0,"3,477 ","3,792 "
9,38_Ehime-ken,38464,2000.0,38_Ehime-ken,38214,3284_(Municipalities as of 2000) Shirokawa-cho,2997.0,"1,395 ","1,602 "
2,38_Ehime-ken,38215,,38_Ehime-ken,38215,3285_Toon-shi,33903.0,"16,180 ","17,723 "
9,38_Ehime-ken,38361,2000.0,38_Ehime-ken,38215,3286_(Municipalities as of 2000) Shigenobu-cho,23811.0,"11,320 ","12,491 "
9,38_Ehime-ken,38362,2000.0,38_Ehime-ken,38215,3287_(Municipalities as of 2000) Kawauchi-cho,10092.0,"4,860 ","5,232 "
3,38_Ehime-ken,38356,,38_Ehime-ken,38356,3288_Kamijima-cho,6509.0,"3,421 ","3,088 "
9,38_Ehime-ken,38349,2000.0,38_Ehime-ken,38356,3289_(Municipalities as of 2000) Uoshima-mura,149.0,80 ,69 
9,38_Ehime-ken,38350,2000.0,38_Ehime-ken,38356,3290_(Municipalities as of 2000) Yuge-cho,3027.0,"1,585 ","1,442 "
9,38_Ehime-ken,38351,2000.0,38_Ehime-ken,38356,3291_(Municipalities as of 2000) Ikina-mura,1389.0,642 ,747 
9,38_Ehime-ken,38352,2000.0,38_Ehime-ken,38356,3292_(Municipalities as of 2000) Iwagi-mura,1944.0,"1,114 ",830 
3,38_Ehime-ken,38386,,38_Ehime-ken,38386,3293_Kumakogen-cho,7404.0,"3,513 ","3,891 "
9,38_Ehime-ken,38381,2000.0,38_Ehime-ken,38386,3294_(Municipalities as of 2000) Kuma-cho,5166.0,"2,446 ","2,720 "
9,38_Ehime-ken,38382,2000.0,38_Ehime-ken,38386,3295_(Municipalities as of 2000) Omogo-mura,445.0,204 ,241 
9,38_Ehime-ken,38383,2000.0,38_Ehime-ken,38386,3296_(Municipalities as of 2000) Mikawa-mura,1203.0,574 ,629 
9,38_Ehime-ken,38384,2000.0,38_Ehime-ken,38386,3297_(Municipalities as of 2000) Yanadani-mura,590.0,289 ,301 
3,38_Ehime-ken,38401,2000.0,38_Ehime-ken,38401,3298_Masaki-cho,29630.0,"13,911 ","15,719 "
3,38_Ehime-ken,38402,,38_Ehime-ken,38402,3299_Tobe-cho,20480.0,"9,519 ","10,961 "
9,38_Ehime-ken,38402,2000.0,38_Ehime-ken,38402,3300_(Municipalities as of 2000) Tobe-cho,19897.0,"9,239 ","10,658 "
9,38_Ehime-ken,38403,2000.0,38_Ehime-ken,38402,3301_(Municipalities as of 2000) Hirota-mura,583.0,280 ,303 
3,38_Ehime-ken,38422,,38_Ehime-ken,38422,3302_Uchiko-cho,15322.0,"7,303 ","8,019 "
9,38_Ehime-ken,38385,2000.0,38_Ehime-ken,38422,3303_(Municipalities as of 2000) Oda-cho,1928.0,926 ,"1,002 "
9,38_Ehime-ken,38422,2000.0,38_Ehime-ken,38422,3304_(Municipalities as of 2000) Uchiko-cho,8533.0,"4,024 ","4,509 "
9,38_Ehime-ken,38423,2000.0,38_Ehime-ken,38422,3305_(Municipalities as of 2000) Ikazaki-cho,4861.0,"2,353 ","2,508 "
3,38_Ehime-ken,38442,,38_Ehime-ken,38442,3306_Ikata-cho,8397.0,"4,036 ","4,361 "
9,38_Ehime-ken,38442,2000.0,38_Ehime-ken,38442,3307_(Municipalities as of 2000) Ikata-cho,4437.0,"2,189 ","2,248 "
9,38_Ehime-ken,38443,2000.0,38_Ehime-ken,38442,3308_(Municipalities as of 2000) Seto-cho,1583.0,731 ,852 
9,38_Ehime-ken,38444,2000.0,38_Ehime-ken,38442,3309_(Municipalities as of 2000) Misaki-cho,2377.0,"1,116 ","1,261 "
3,38_Ehime-ken,38484,2000.0,38_Ehime-ken,38484,3310_Matsuno-cho,3674.0,"1,725 ","1,949 "
3,38_Ehime-ken,38488,,38_Ehime-ken,38488,3311_Kihoku-cho,9682.0,"4,463 ","5,219 "
9,38_Ehime-ken,38483,2000.0,38_Ehime-ken,38488,3312_(Municipalities as of 2000) Hiromi-cho,8572.0,"3,957 ","4,615 "
9,38_Ehime-ken,38485,2000.0,38_Ehime-ken,38488,3313_(Municipalities as of 2000) Hiyoshi-mura,1110.0,506 ,604 
3,38_Ehime-ken,38506,,38_Ehime-ken,38506,3314_Ainan-cho,19601.0,"9,186 ","10,415 "
9,38_Ehime-ken,38501,2000.0,38_Ehime-ken,38506,3315_(Municipalities as of 2000) Uchiumi-mura,1484.0,694 ,790 
9,38_Ehime-ken,38502,2000.0,38_Ehime-ken,38506,3316_(Municipalities as of 2000) Misho-cho,6705.0,"3,197 ","3,508 "
9,38_Ehime-ken,38503,2000.0,38_Ehime-ken,38506,3317_(Municipalities as of 2000) Johen-cho,6427.0,"3,016 ","3,411 "
9,38_Ehime-ken,38504,2000.0,38_Ehime-ken,38506,3318_(Municipalities as of 2000) Ipponmatsu-cho,3322.0,"1,498 ","1,824 "
9,38_Ehime-ken,38505,2000.0,38_Ehime-ken,38506,3319_(Municipalities as of 2000) Nishiumi-cho,1663.0,781 ,882 
a,39_Kochi-ken,39000,2000.0,39_Kochi-ken,39000,3320_Kochi-ken,691527.0,"326,531 ","364,996 "
2,39_Kochi-ken,39201,,39_Kochi-ken,39201,3321_Kochi-shi,326545.0,"152,455 ","174,090 "
9,39_Kochi-ken,39201,2000.0,39_Kochi-ken,39201,3322_(Municipalities as of 2000) Kochi-shi,310883.0,"145,067 ","165,816 "
9,39_Kochi-ken,39361,2000.0,39_Kochi-ken,39201,3323_(Municipalities as of 2000) Kagami-mura,1099.0,518 ,581 
9,39_Kochi-ken,39362,2000.0,39_Kochi-ken,39201,3324_(Municipalities as of 2000) Tosayama-mura,855.0,415 ,440 
9,39_Kochi-ken,39383,2000.0,39_Kochi-ken,39201,3325_(Municipalities as of 2000) Haruno-cho,13708.0,"6,455 ","7,253 "
2,39_Kochi-ken,39202,2000.0,39_Kochi-ken,39202,3326_Muroto-shi,11742.0,"5,648 ","6,094 "
2,39_Kochi-ken,39203,2000.0,39_Kochi-ken,39203,3327_Aki-shi,16243.0,"7,754 ","8,489 "
2,39_Kochi-ken,39204,2000.0,39_Kochi-ken,39204,3328_Nankoku-shi,46664.0,"22,130 ","24,534 "
2,39_Kochi-ken,39205,2000.0,39_Kochi-ken,39205,3329_Tosa-shi,25732.0,"12,384 ","13,348 "
2,39_Kochi-ken,39206,2000.0,39_Kochi-ken,39206,3330_Susaki-shi,20590.0,"10,068 ","10,522 "
2,39_Kochi-ken,39208,2000.0,39_Kochi-ken,39208,3331_Sukumo-shi,19033.0,"8,914 ","10,119 "
2,39_Kochi-ken,39209,2000.0,39_Kochi-ken,39209,3332_Tosashimizu-shi,12388.0,"5,842 ","6,546 "
2,39_Kochi-ken,39210,,39_Kochi-ken,39210,3333_Shimanto-shi,32694.0,"15,455 ","17,239 "
9,39_Kochi-ken,39207,2000.0,39_Kochi-ken,39210,3334_(Municipalities as of 2000) Nakamura-shi,30233.0,"14,306 ","15,927 "
9,39_Kochi-ken,39426,2000.0,39_Kochi-ken,39210,3335_(Municipalities as of 2000) Nishitosa-mura,2461.0,"1,149 ","1,312 "
2,39_Kochi-ken,39211,,39_Kochi-ken,39211,3336_Konan-shi,32207.0,"15,545 ","16,662 "
9,39_Kochi-ken,39321,2000.0,39_Kochi-ken,39211,3337_(Municipalities as of 2000) Akaoka-cho,2504.0,"1,163 ","1,341 "
9,39_Kochi-ken,39322,2000.0,39_Kochi-ken,39211,3338_(Municipalities as of 2000) Kagami-cho,5833.0,"2,977 ","2,856 "
9,39_Kochi-ken,39324,2000.0,39_Kochi-ken,39211,3339_(Municipalities as of 2000) Noichi-cho,19083.0,"9,114 ","9,969 "
9,39_Kochi-ken,39325,2000.0,39_Kochi-ken,39211,3340_(Municipalities as of 2000) Yasu-cho,3244.0,"1,545 ","1,699 "
9,39_Kochi-ken,39327,2000.0,39_Kochi-ken,39211,3341_(Municipalities as of 2000) Yoshikawa-mura,1543.0,746 ,797 
2,39_Kochi-ken,39212,,39_Kochi-ken,39212,3342_Kami-shi,26513.0,"12,848 ","13,665 "
9,39_Kochi-ken,39323,2000.0,39_Kochi-ken,39212,3343_(Municipalities as of 2000) Tosayamada-cho,20844.0,"10,204 ","10,640 "
9,39_Kochi-ken,39326,2000.0,39_Kochi-ken,39212,3344_(Municipalities as of 2000) Kahoku-cho,4182.0,"1,949 ","2,233 "
9,39_Kochi-ken,39328,2000.0,39_Kochi-ken,39212,3345_(Municipalities as of 2000) Monobe-son,1487.0,695 ,792 
3,39_Kochi-ken,39301,2000.0,39_Kochi-ken,39301,3346_Toyo-cho,2194.0,"1,085 ","1,109 "
3,39_Kochi-ken,39302,2000.0,39_Kochi-ken,39302,3347_Nahari-cho,3034.0,"1,399 ","1,635 "
3,39_Kochi-ken,39303,2000.0,39_Kochi-ken,39303,3348_Tano-cho,2498.0,"1,174 ","1,324 "
3,39_Kochi-ken,39304,2000.0,39_Kochi-ken,39304,3349_Yasuda-cho,2370.0,"1,144 ","1,226 "
3,39_Kochi-ken,39305,2000.0,39_Kochi-ken,39305,3350_Kitagawa-mura,1146.0,552 ,594 
3,39_Kochi-ken,39306,2000.0,39_Kochi-ken,39306,3351_Umaji-mura,745.0,358 ,387 
3,39_Kochi-ken,39307,2000.0,39_Kochi-ken,39307,3352_Geisei-mura,3694.0,"1,724 ","1,970 "
3,39_Kochi-ken,39341,2000.0,39_Kochi-ken,39341,3353_Motoyama-cho,3261.0,"1,516 ","1,745 "
3,39_Kochi-ken,39344,2000.0,39_Kochi-ken,39344,3354_Otoyo-cho,3252.0,"1,546 ","1,706 "
3,39_Kochi-ken,39363,2000.0,39_Kochi-ken,39363,3355_Tosa-cho,3753.0,"1,780 ","1,973 "
3,39_Kochi-ken,39364,2000.0,39_Kochi-ken,39364,3356_Okawa-mura,366.0,189 ,177 
3,39_Kochi-ken,39386,,39_Kochi-ken,39386,3357_Ino-cho,21374.0,"10,179 ","11,195 "
9,39_Kochi-ken,39365,2000.0,39_Kochi-ken,39386,3358_(Municipalities as of 2000) Hongawa-mura,395.0,218 ,177 
9,39_Kochi-ken,39381,2000.0,39_Kochi-ken,39386,3359_(Municipalities as of 2000) Ino-cho,19103.0,"9,043 ","10,060 "
9,39_Kochi-ken,39385,2000.0,39_Kochi-ken,39386,3360_(Municipalities as of 2000) Gohoku-son,1876.0,918 ,958 
3,39_Kochi-ken,39387,,39_Kochi-ken,39387,3361_Niyodogawa-cho,4827.0,"2,306 ","2,521 "
9,39_Kochi-ken,39382,2000.0,39_Kochi-ken,39387,3362_(Municipalities as of 2000) Ikegawa-cho,1431.0,663 ,768 
9,39_Kochi-ken,39384,2000.0,39_Kochi-ken,39387,3363_(Municipalities as of 2000) Agawa-mura,1810.0,861 ,949 
9,39_Kochi-ken,39409,2000.0,39_Kochi-ken,39387,3364_(Municipalities as of 2000) Niyodo-mura,1586.0,782 ,804 
3,39_Kochi-ken,39401,,39_Kochi-ken,39401,3365_Nakatosa-cho,6002.0,"2,782 ","3,220 "
9,39_Kochi-ken,39401,2000.0,39_Kochi-ken,39401,3366_(Municipalities as of 2000) Nakatosa-cho,4992.0,"2,310 ","2,682 "
9,39_Kochi-ken,39406,2000.0,39_Kochi-ken,39401,3367_(Municipalities as of 2000) Onomi-son,1010.0,472 ,538 
3,39_Kochi-ken,39402,2000.0,39_Kochi-ken,39402,3368_Sakawa-cho,12323.0,"5,751 ","6,572 "
3,39_Kochi-ken,39403,2000.0,39_Kochi-ken,39403,3369_Ochi-cho,5187.0,"2,390 ","2,797 "
3,39_Kochi-ken,39405,2000.0,39_Kochi-ken,39405,3370_Yusuhara-cho,3307.0,"1,611 ","1,696 "
3,39_Kochi-ken,39410,2000.0,39_Kochi-ken,39410,3371_Hidaka-mura,4812.0,"2,282 ","2,530 "
3,39_Kochi-ken,39411,,39_Kochi-ken,39411,3372_Tsuno-cho,5291.0,"2,516 ","2,775 "
9,39_Kochi-ken,39407,2000.0,39_Kochi-ken,39411,3373_(Municipalities as of 2000) Higashitsuno-mura,1884.0,890 ,994 
9,39_Kochi-ken,39408,2000.0,39_Kochi-ken,39411,3374_(Municipalities as of 2000) Hayama-mura,3407.0,"1,626 ","1,781 "
3,39_Kochi-ken,39412,,39_Kochi-ken,39412,3375_Shimanto-cho,15607.0,"7,442 ","8,165 "
9,39_Kochi-ken,39404,2000.0,39_Kochi-ken,39412,3376_(Municipalities as of 2000) Kubokawa-cho,11080.0,"5,245 ","5,835 "
9,39_Kochi-ken,39422,2000.0,39_Kochi-ken,39412,3377_(Municipalities as of 2000) Taisho-cho,2183.0,"1,038 ","1,145 "
9,39_Kochi-ken,39425,2000.0,39_Kochi-ken,39412,3378_(Municipalities as of 2000) Towa-son,2344.0,"1,159 ","1,185 "
3,39_Kochi-ken,39424,2000.0,39_Kochi-ken,39424,3379_Otsuki-cho,4434.0,"2,128 ","2,306 "
3,39_Kochi-ken,39427,2000.0,39_Kochi-ken,39427,3380_Mihara-mura,1437.0,690 ,747 
3,39_Kochi-ken,39428,,39_Kochi-ken,39428,3381_Kuroshio-cho,10262.0,"4,944 ","5,318 "
9,39_Kochi-ken,39421,2000.0,39_Kochi-ken,39428,3382_(Municipalities as of 2000) Saga-cho,2929.0,"1,429 ","1,500 "
9,39_Kochi-ken,39423,2000.0,39_Kochi-ken,39428,3383_(Municipalities as of 2000) Ogata-cho,7333.0,"3,515 ","3,818 "
